# N phi dphidN H a aH eps_H eta_H
4.6004600460046008e-01 6.2912224156088694e+00 -1.9119423377890628e-02 6.7997397043975002e-06 1.5841468613615719e+00 1.0771786310796962e-05 1.8277617515151533e-04 -1.1494450264416631e-02
4.7004700470047006e-01 6.2910311910500756e+00 -1.9121667679430455e-02 6.7997272734051405e-06 1.6000694022327411e+00 1.0880035553703030e-05 1.8281908742128763e-04 -1.1611179635560211e-02
4.8004800480048004e-01 6.2908399439342277e+00 -1.9123934247461435e-02 6.7997148395025976e-06 1.6161519833842515e+00 1.0989372624309451e-05 1.8286243055061420e-04 -1.1724501595267306e-02
4.9004900490049008e-01 6.2906486740416945e+00 -1.9126222447841099e-02 6.7997024026609749e-06 1.6323962134093259e+00 1.1099808454414071e-05 1.8290619256215038e-04 -1.1834516885668368e-02
5.0005000500050012e-01 6.2904573811591176e+00 -1.9128531665344103e-02 6.7996899628521898e-06 1.6488037170694423e+00 1.1211354085670469e-05 1.8295036183603602e-04 -1.1941325921827410e-02
5.1005100510051005e-01 6.2902660650794457e+00 -1.9130861303782921e-02 6.7996775200489654e-06 1.6653761354568442e+00 1.1324020670691924e-05 1.8299492711228938e-04 -1.2045024789987903e-02
5.2005200520052008e-01 6.2900747256013529e+00 -1.9133210784240549e-02 6.7996650742247623e-06 1.6821151261586849e+00 1.1437819474166389e-05 1.8303987745708940e-04 -1.2145704855326131e-02
5.3005300530053012e-01 6.2898833625292259e+00 -1.9135579545040596e-02 6.7996526253537742e-06 1.6990223634228192e+00 1.1552761873982746e-05 1.8308520226228804e-04 -1.2243456023595464e-02
5.4005400540054005e-01 6.2896919756729917e+00 -1.9137967041228190e-02 6.7996401734109059e-06 1.7160995383252637e+00 1.1668859362368371e-05 1.8313089123556825e-04 -1.2338365461255342e-02
5.5005500550055009e-01 6.2895005648479492e+00 -1.9140372744050515e-02 6.7996277183717526e-06 1.7333483589393406e+00 1.1786123547038130e-05 1.8317693439059591e-04 -1.2430517655791640e-02
5.6005600560056013e-01 6.2893091298745993e+00 -1.9142796140460827e-02 6.7996152602125807e-06 1.7507705505065192e+00 1.1904566152354908e-05 1.8322332203762098e-04 -1.2519994533926691e-02
5.7005700570057005e-01 6.2891176705784915e+00 -1.9145236732644264e-02 6.7996027989102998e-06 1.7683678556089761e+00 1.2024199020501799e-05 1.8327004477449561e-04 -1.2606875571053043e-02
5.8005800580058009e-01 6.2889261867900723e+00 -1.9147694037563737e-02 6.7995903344424519e-06 1.7861420343438914e+00 1.2145034112666101e-05 1.8331709347807693e-04 -1.2691237891641647e-02
5.9005900590059013e-01 6.2887346783445386e+00 -1.9150167586524148e-02 6.7995778667871884e-06 1.8040948644994934e+00 1.2267083510235187e-05 1.8336445929598006e-04 -1.2773156360660107e-02
6.0006000600060005e-01 6.2885431450817038e+00 -1.9152656924753264e-02 6.7995653959232549e-06 1.8222281417328741e+00 1.2390359416004386e-05 1.8341213363864958e-04 -1.2852703666205575e-02
6.1006100610061009e-01 6.2883515868458568e+00 -1.9155161610997510e-02 6.7995529218299702e-06 1.8405436797495947e+00 1.2514874155397041e-05 1.8346010817171636e-04 -1.2929950393128309e-02
6.2006200620062013e-01 6.2881600034856380e+00 -1.9157681217130976e-02 6.7995404444872121e-06 1.8590433104850914e+00 1.2640640177696777e-05 1.8350837480860649e-04 -1.3004965087747337e-02
6.3006300630063006e-01 6.2879683948539107e+00 -1.9160215327775915e-02 6.7995279638754015e-06 1.8777288842879083e+00 1.2767670057292190e-05 1.8355692570336957e-04 -1.3077814313679131e-02
6.4006400640064010e-01 6.2877767608076391e+00 -1.9162763539933018e-02 6.7995154799754887e-06 1.8966022701047711e+00 1.2895976494934044e-05 1.8360575324369310e-04 -1.3148562698609359e-02
6.5006500650065013e-01 6.2875851012077701e+00 -1.9165325462619748e-02 6.7995029927689303e-06 1.9156653556675198e+00 1.3025572319005059e-05 1.8365485004407043e-04 -1.3217272972441081e-02
6.6006600660066006e-01 6.2873934159191114e+00 -1.9167900716515057e-02 6.7994905022376846e-06 1.9349200476819219e+00 1.3156470486802516e-05 1.8370420893908923e-04 -1.3284005996296982e-02
6.7006700670067010e-01 6.2872017048102178e+00 -1.9170488933608700e-02 6.7994780083641866e-06 1.9543682720183828e+00 1.3288684085833711e-05 1.8375382297680681e-04 -1.3348820782595588e-02
6.8006800680068014e-01 6.2870099677532778e+00 -1.9173089756853480e-02 6.7994655111313424e-06 1.9740119739045721e+00 1.3422226335124441e-05 1.8380368541217991e-04 -1.3411774506514183e-02
6.9006900690069006e-01 6.2868182046239935e+00 -1.9175702839818724e-02 6.7994530105225053e-06 1.9938531181199874e+00 1.3557110586540633e-05 1.8385378970051593e-04 -1.3472922508271179e-02
7.0007000700070010e-01 6.2866264153014706e+00 -1.9178327846343223e-02 6.7994405065214697e-06 2.0138936891924746e+00 1.3693350326123270e-05 1.8390412949091195e-04 -1.3532318286657385e-02
7.1007100710071014e-01 6.2864345996680990e+00 -1.9180964450185967e-02 6.7994279991124497e-06 2.0341356915967186e+00 1.3830959175436695e-05 1.8395469861964893e-04 -1.3590013483683983e-02
7.2007200720072007e-01 6.2862427576094388e+00 -1.9183612334672914e-02 6.7994154882800671e-06 2.0545811499547364e+00 1.3969950892930507e-05 1.8400549110350739e-04 -1.3646057860389155e-02
7.3007300730073010e-01 6.2860508890140991e+00 -1.9186271192338161e-02 6.7994029740093373e-06 2.0752321092383790e+00 1.4110339375315104e-05 1.8405650113297259e-04 -1.3700500492943258e-02
7.4007400740074014e-01 6.2858589937737710e+00 -1.9188940725029427e-02 6.7993904562856667e-06 2.0960906349738724e+00 1.4252138658951110e-05 1.8410772307434644e-04 -1.3753391005663435e-02
7.5007500750075007e-01 6.2856670717832719e+00 -1.9191620644022550e-02 6.7993779350948700e-06 2.1171588134484112e+00 1.4395362921252763e-05 1.8415915147203626e-04 -1.3804776076911720e-02
7.6007600760076011e-01 6.2854751229401282e+00 -1.9194310668786140e-02 6.7993654104231075e-06 2.1384387519188346e+00 1.4540026482105284e-05 1.8421078102493873e-04 -1.3854699622485875e-02
7.7007700770077014e-01 6.2852831471446438e+00 -1.9197010527165589e-02 6.7993528822568954e-06 2.1599325788223922e+00 1.4686143805296601e-05 1.8426260659005323e-04 -1.3903205336913107e-02
7.8007800780078007e-01 6.2850911442998063e+00 -1.9199719955123026e-02 6.7993403505830944e-06 2.1816424439896340e+00 1.4833729499963438e-05 1.8431462317757466e-04 -1.3950335546557641e-02
7.9007900790079011e-01 6.2848991143112087e+00 -1.9202438696480972e-02 6.7993278153889025e-06 2.2035705188594386e+00 1.4982798322051936e-05 1.8436682594605492e-04 -1.3996131252190859e-02
8.0008000800080015e-01 6.2847070570869636e+00 -1.9205166502678402e-02 6.7993152766618404e-06 2.2257189966962008e+00 1.5133365175792942e-05 1.8441921019780028e-04 -1.4040632191643801e-02
8.1008100810081007e-01 6.2845149725376288e+00 -1.9207903132538208e-02 6.7993027343897438e-06 2.2480900928092042e+00 1.5285445115192114e-05 1.8447177137448554e-04 -1.4083876897764667e-02
8.2008200820082011e-01 6.2843228605761334e+00 -1.9210648352045299e-02 6.7992901885607509e-06 2.2706860447742003e+00 1.5439053345535037e-05 1.8452450505297040e-04 -1.4125902751886623e-02
8.3008300830083015e-01 6.2841307211177062e+00 -1.9213401934134379e-02 6.7992776391632979e-06 2.2935091126572091e+00 1.5594205224907418e-05 1.8457740694129935e-04 -1.4166746032549036e-02
8.4008400840084008e-01 6.2839385540798096e+00 -1.9216163658486538e-02 6.7992650861861059e-06 2.3165615792405760e+00 1.5750916265730596e-05 1.8463047287486936e-04 -1.4206441959533451e-02
8.5008500850085011e-01 6.2837463593820733e+00 -1.9218933311333744e-02 6.7992525296181802e-06 2.3398457502512962e+00 1.5909202136312476e-05 1.8468369881274692e-04 -1.4245024733310428e-02
8.6008600860086015e-01 6.2835541369462327e+00 -1.9221710685270395e-02 6.7992399694487891e-06 2.3633639545916352e+00 1.6069078662414000e-05 1.8473708083411905e-04 -1.4282527569935541e-02
8.7008700870087008e-01 6.2833618866960697e+00 -1.9224495579071004e-02 6.7992274056674690e-06 2.3871185445720675e+00 1.6230561828831443e-05 1.8479061513486028e-04 -1.4318982731155895e-02
8.8008800880088012e-01 6.2831696085573521e+00 -1.9227287797513131e-02 6.7992148382640090e-06 2.4111118961465587e+00 1.6393667780994554e-05 1.8484429802419867e-04 -1.4354421550008470e-02
8.9008900890089016e-01 6.2829773024577751e+00 -1.9230087151204712e-02 6.7992022672284498e-06 2.4353464091502071e+00 1.6558412826580751e-05 1.8489812592146427e-04 -1.4388874451746962e-02
9.0009000900090008e-01 6.2827849683269097e+00 -1.9232893456414830e-02 6.7991896925510681e-06 2.4598245075392797e+00 1.6724813437145578e-05 1.8495209535290220e-04 -1.4422370970118751e-02
9.1009100910091012e-01 6.2825926060961423e+00 -1.9235706534907113e-02 6.7991771142223790e-06 2.4845486396336578e+00 1.6892886249769512e-05 1.8500620294853410e-04 -1.4454939759117663e-02
9.2009200920092016e-01 6.2824002156986234e+00 -1.9238526213774830e-02 6.7991645322331218e-06 2.5095212783617193e+00 1.7062648068721324e-05 1.8506044543905066e-04 -1.4486608600061042e-02
9.3009300930093008e-01 6.2822077970692121e+00 -1.9241352325276784e-02 6.7991519465742562e-06 2.5347449215076829e+00 1.7234115867138171e-05 1.8511481965271715e-04 -1.4517404404088240e-02
9.4009400940094012e-01 6.2820153501444222e+00 -1.9244184706673183e-02 6.7991393572369534e-06 2.5602220919614411e+00 1.7407306788722560e-05 1.8516932251227700e-04 -1.4547353210027338e-02
9.5009500950095016e-01 6.2818228748623675e+00 -1.9247023200060491e-02 6.7991267642125942e-06 2.5859553379708982e+00 1.7582238149456358e-05 1.8522395103183340e-04 -1.4576480177658085e-02
9.6009600960096009e-01 6.2816303711627022e+00 -1.9249867652204482e-02 6.7991141674927539e-06 2.6119472333968496e+00 1.7758927439332023e-05 1.8527870231369424e-04 -1.4604809576473872e-02
9.7009700970097013e-01 6.2814378389865739e+00 -1.9252717914370544e-02 6.7991015670691985e-06 2.6382003779704237e+00 1.7937392324101260e-05 1.8533357354516222e-04 -1.4632364769803386e-02
9.8009800980098016e-01 6.2812452782765558e+00 -1.9255573842150372e-02 6.7990889629338829e-06 2.6647173975531051e+00 1.8117650647041215e-05 1.8538856199525281e-04 -1.4659168194268168e-02
9.9009900990099020e-01 6.2810526889765939e+00 -1.9258435295284121e-02 6.7990763550789330e-06 2.6915009443993791e+00 1.8299720430738437e-05 1.8544366501132260e-04 -1.4685242355354502e-02
1.0001000100010002e+00 6.2808600710320768e+00 -1.9261302137870338e-02 6.7990637434966630e-06 2.7185536974220095e+00 1.8483619878890784e-05 1.8549888002316421e-04 -1.4710610559047843e-02
1.0101010101010102e+00 6.2806674243898666e+00 -1.9264174238470134e-02 6.7990511281795773e-06 2.7458783624599876e+00 1.8669367378127469e-05 1.8555420454506819e-04 -1.4735294103329995e-02
1.0201020102010201e+00 6.2804747489980128e+00 -1.9267051469235248e-02 6.7990385091203315e-06 2.7734776725491734e+00 1.8856981499847258e-05 1.8560963615908008e-04 -1.4759312644671899e-02
1.0301030103010302e+00 6.2802820448058307e+00 -1.9269933706152674e-02 6.7990258863117451e-06 2.8013543881956533e+00 1.9046481002075247e-05 1.8566517251975947e-04 -1.4782686144551863e-02
1.0401040104010402e+00 6.2800893117638648e+00 -1.9272820828922621e-02 6.7990132597467938e-06 2.8295112976518486e+00 1.9237884831338274e-05 1.8572081135187680e-04 -1.4805433921668703e-02
1.0501050105010501e+00 6.2798965498238459e+00 -1.9275712720837904e-02 6.7990006294186097e-06 2.8579512171954025e+00 1.9431212124559225e-05 1.8577655044813609e-04 -1.4827574672749921e-02
1.0601060106010602e+00 6.2797037589386528e+00 -1.9278609268669707e-02 6.7989879953204667e-06 2.8866769914108623e+00 1.9626482210970256e-05 1.8583238766701877e-04 -1.4849126504648010e-02
1.0701070107010702e+00 6.2795109390622779e+00 -1.9281510362559182e-02 6.7989753574457891e-06 2.9156914934741986e+00 1.9823714614045388e-05 1.8588832093073857e-04 -1.4870106964101118e-02
1.0801080108010801e+00 6.2793180901497925e+00 -1.9284415895914571e-02 6.7989627157881345e-06 2.9449976254401835e+00 2.0022929053452397e-05 1.8594434822330130e-04 -1.4890533065459651e-02
1.0901090109010902e+00 6.2791252121573162e+00 -1.9287325765313276e-02 6.7989500703411967e-06 2.9745983185326565e+00 2.0224145447024411e-05 1.8600046758865868e-04 -1.4910421315672901e-02
1.1001100110011002e+00 6.2789323050419821e+00 -1.9290239870408506e-02 6.7989374210988017e-06 3.0044965334377052e+00 2.0427383912751242e-05 1.8605667712894900e-04 -1.4929787737240680e-02
1.1101110111011101e+00 6.2787393687619089e+00 -1.9293158113840067e-02 6.7989247680548991e-06 3.0346952605998005e+00 2.0632664770790802e-05 1.8611297500281641e-04 -1.4948647888711902e-02
1.1201120112011203e+00 6.2785464032761746e+00 -1.9296080401148757e-02 6.7989121112035655e-06 3.0651975205209001e+00 2.0840008545500686e-05 1.8616935942379858e-04 -1.4967016882836425e-02
1.1301130113011302e+00 6.2783534085447865e+00 -1.9299006640694037e-02 6.7988994505389947e-06 3.0960063640625597e+00 2.1049435967490168e-05 1.8622582865877627e-04 -1.4984909402504860e-02
1.1401140114011401e+00 6.2781603845286567e+00 -1.9301936743574461e-02 6.7988867860554971e-06 3.1271248727510885e+00 2.1260967975692852e-05 1.8628238102647493e-04 -1.5002339714248731e-02
1.1501150115011503e+00 6.2779673311895730e+00 -1.9304870623550425e-02 6.7988741177474967e-06 3.1585561590857618e+00 2.1474625719460130e-05 1.8633901489601009e-04 -1.5019321679493462e-02
1.1601160116011602e+00 6.2777742484901795e+00 -1.9307808196968815e-02 6.7988614456095266e-06 3.1903033668501353e+00 2.1690430560675652e-05 1.8639572868546809e-04 -1.5035868763422906e-02
1.1701170117011701e+00 6.2775811363939482e+00 -1.9310749382689080e-02 6.7988487696362270e-06 3.2223696714264918e+00 2.1908404075891095e-05 1.8645252086051334e-04 -1.5051994041630625e-02
