# k  Ps  Pt
2.006451252662664036e-03 2.536904653082983239e-09 8.349243755977583759e-12
2.034760806644411030e-03 2.535704342713273322e-09 8.349193927362002661e-12
2.063469787647162403e-03 2.534504314580478163e-09 8.349144075831253543e-12
2.092583831292920207e-03 2.533304568564621833e-09 8.349094200984134420e-12
2.122108652718160057e-03 2.532105104791668222e-09 8.349044303207038804e-12
2.152050047695752266e-03 2.530905923233721904e-09 8.348994382393551202e-12
2.182413893772658115e-03 2.529707023986225874e-09 8.348944438834495070e-12
2.213206151423711358e-03 2.528508406724534903e-09 8.348894471463986795e-12
2.244432865221675753e-03 2.527310071701064808e-09 8.348844481079861467e-12
2.276100165023792459e-03 2.526112019043284950e-09 8.348794468077382171e-12
2.308214267175088315e-03 2.524914248497463879e-09 8.348744431618332218e-12
2.340781475728655799e-03 2.523716760102598198e-09 8.348694371810768538e-12
2.373808183683145338e-03 2.522519553959607251e-09 8.348644288964307097e-12
2.407300874237730624e-03 2.521322662891655913e-09 8.348594289020474817e-12
2.441266122064759871e-03 2.520126066223110415e-09 8.348544305322455227e-12
2.475710594600378806e-03 2.518929752216613702e-09 8.348494299976437228e-12
2.510641053353373457e-03 2.517733720447427967e-09 8.348444271594258273e-12
2.546064355232436141e-03 2.516537971497475598e-09 8.348394222037465711e-12
2.581987453892223283e-03 2.515342504932724588e-09 8.348344149885659568e-12
2.618417401098344262e-03 2.514147320784047799e-09 8.348294055222039351e-12
2.655361348111641689e-03 2.512952419503495713e-09 8.348243939488474570e-12
2.692826547092010744e-03 2.511757801137411952e-09 8.348193802817737409e-12
2.730820352521977010e-03 2.510563464861585895e-09 8.348143642528403973e-12
2.769350222650435265e-03 2.509369411719099739e-09 8.348093461974473541e-12
2.808423720956684105e-03 2.508175640828695525e-09 8.348043258289127136e-12
2.848048517635162757e-03 2.506982152802333464e-09 8.347993033433472664e-12
2.888232391101129472e-03 2.505788944029877245e-09 8.347942776507411920e-12
2.928983229517563829e-03 2.504596011955658480e-09 8.347892480158882840e-12
2.970309032343634251e-03 2.503403362760668078e-09 8.347842162641338163e-12
3.012217911905006127e-03 2.502209351910395530e-09 8.347786565442696999e-12
3.054718094986299745e-03 2.501017230734125254e-09 8.347736085778601092e-12
3.097817924446035886e-03 2.499825392181436967e-09 8.347685584112454087e-12
3.141525860854333177e-03 2.498633836429700942e-09 8.347635060749789362e-12
3.185850484153744493e-03 2.497442563348753277e-09 8.347584515470395926e-12
3.230800495343522961e-03 2.496251597571895717e-09 8.347534023357238263e-12
3.276384718187612052e-03 2.495061011044469810e-09 8.347483804596392715e-12
3.322612100946806864e-03 2.493861842755043148e-09 8.347403612996270219e-12
3.369491718135280908e-03 2.492681371444932558e-09 8.347386223465295499e-12
3.417032772301938515e-03 2.491489115618700837e-09 8.347327000508850595e-12
3.465244595836906426e-03 2.490299094336241505e-09 8.347274827765993612e-12
