# N phi dphidN H a aH eps_H eta_H
6.9669669669669672e+00 5.5858739368291976e+00 -1.7169622909642360e-02 6.0586956800835468e-06 1.0609998178825317e+03 6.4282750131743251e-03 1.4739797542965790e-04 1.4248105708394267e-02
7.0470470470470472e+00 5.5844982151830109e+00 -1.7189032534861474e-02 6.0586240849891240e-06 1.1494594266350271e+03 6.9641425669287639e-03 1.4773141974226315e-04 1.4264471891282337e-02
7.1271271271271273e+00 5.5831209374492836e+00 -1.7208486220994298e-02 6.0585523286886553e-06 1.2452942509613210e+03 7.5446803840643062e-03 1.4806599900907529e-04 1.4280875812980015e-02
7.2072072072072073e+00 5.5817421000935923e+00 -1.7227984118530323e-02 6.0584804106359993e-06 1.3491191907634941e+03 8.1736121888537211e-03 1.4840171839416652e-04 1.4297317604472753e-02
7.2872872872872874e+00 5.5803616995694361e+00 -1.7247526378646186e-02 6.0584083302825404e-06 1.4616004124979117e+03 8.8549721146217453e-03 1.4873858309104800e-04 1.4313797397378676e-02
7.3673673673673674e+00 5.5789797323181816e+00 -1.7267113153209807e-02 6.0583360870771751e-06 1.5834596234637386e+03 9.5931305792600029e-03 1.4907659832287556e-04 1.4330315323834561e-02
7.4474474474474475e+00 5.5775961947690025e+00 -1.7286744594783882e-02 6.0582636804662989e-06 1.7154787024552149e+03 1.0392822317697881e-02 1.4941576934264487e-04 1.4346871516571179e-02
7.5275275275275275e+00 5.5762110833388299e+00 -1.7306420856630280e-02 6.0581911098937922e-06 1.8585047164891098e+03 1.1259176751130008e-02 1.4975610143340377e-04 1.4363466109019628e-02
7.6076076076076076e+00 5.5748243944322926e+00 -1.7326142092713877e-02 6.0581183748010031e-06 2.0134553557959075e+03 1.2197750887788678e-02 1.5009759990845581e-04 1.4380099235166376e-02
7.6876876876876876e+00 5.5734361244416624e+00 -1.7345908457706592e-02 6.0580454746267390e-06 2.1813248219469770e+03 1.3214564966286861e-02 1.5044027011156853e-04 1.4396771029641105e-02
7.7677677677677677e+00 5.5720462697467941e+00 -1.7365720106991504e-02 6.0579724088072437e-06 2.3631902068974009e+03 1.4316141070147937e-02 1.5078411741718451e-04 1.4413481627643455e-02
7.8478478478478477e+00 5.5706548267150735e+00 -1.7385577196666741e-02 6.0578991767761910e-06 2.5602184038739788e+03 1.5509544961195429e-02 1.5112914723062928e-04 1.4430231165023432e-02
7.9279279279279278e+00 5.5692617917013569e+00 -1.7405479883549863e-02 6.0578257779646643e-06 2.7736735944503685e+03 1.6802431400121349e-02 1.5147536498832947e-04 1.4447019778319300e-02
8.0080080080080087e+00 5.5678671610479125e+00 -1.7425428325181902e-02 6.0577522118011443e-06 3.0049253598482915e+03 1.8203093244918336e-02 1.5182277615802587e-04 1.4463847604657878e-02
8.0880880880880888e+00 5.5664709310843641e+00 -1.7445422679831513e-02 6.0576784777114943e-06 3.2554574685088992e+03 1.9720514642091503e-02 1.5217138623898986e-04 1.4480714781802599e-02
8.1681681681681688e+00 5.5650730981276322e+00 -1.7465463106499202e-02 6.0576045751189425e-06 3.5268773963175672e+03 2.1364428651816880e-02 1.5252120076224239e-04 1.4497621448190320e-02
8.2482482482482489e+00 5.5636736584818758e+00 -1.7485549764921619e-02 6.0575305034440717e-06 3.8209266405661779e+03 2.3145379676651704e-02 1.5287222529077523e-04 1.4514567742866608e-02
8.3283283283283289e+00 5.5622726084384304e+00 -1.7505682815575657e-02 6.0574562621047974e-06 4.1394918938298615e+03 2.5074791094211742e-02 1.5322446541977044e-04 1.4531553805558954e-02
8.4084084084084090e+00 5.5608699442757521e+00 -1.7525862419683000e-02 6.0573818505163604e-06 4.4846171494525324e+03 2.7165038527608185e-02 1.5357792677682841e-04 1.4548579776674659e-02
8.4884884884884890e+00 5.5594656622593570e+00 -1.7546088739214261e-02 6.0573072680913035e-06 4.8585168163130065e+03 2.9429529223596596e-02 1.5393261502219074e-04 1.4565645797237889e-02
8.5685685685685691e+00 5.5580597586417602e+00 -1.7566361936893409e-02 6.0572325142394624e-06 5.2635899270192813e+03 3.1882788047564510e-02 1.5428853584896878e-04 1.4582752008957324e-02
8.6486486486486491e+00 5.5566522296624150e+00 -1.7586682176202146e-02 6.0571575883679444e-06 5.7024355306942598e+03 3.4540550646923719e-02 1.5464569498337312e-04 1.4599898554206105e-02
8.7287287287287292e+00 5.5552430715476522e+00 -1.7607049621384315e-02 6.0570824898811196e-06 6.1778693691168328e+03 3.7419864380450488e-02 1.5500409818494478e-04 1.4617085576047998e-02
8.8088088088088092e+00 5.5538322805106191e+00 -1.7627464437450419e-02 6.0570072181805971e-06 6.6929419432165632e+03 4.0539197660926396e-02 1.5536375124678960e-04 1.4634313218213213e-02
8.8888888888888893e+00 5.5524198527512203e+00 -1.7647926790182004e-02 6.0569317726652140e-06 7.2509580858410600e+03 4.3918558412394455e-02 1.5572465999581184e-04 1.4651581625129912e-02
8.9689689689689693e+00 5.5510057844560503e+00 -1.7668436846136313e-02 6.0568561527310188e-06 7.8554981663797516e+03 4.7579622401804432e-02 1.5608683029295366e-04 1.4668890941885827e-02
9.0490490490490494e+00 5.5495900717983382e+00 -1.7688994772650627e-02 6.0567803577712540e-06 8.5104410632981690e+03 5.1545872268154255e-02 1.5645026803343061e-04 1.4686241314238511e-02
9.1291291291291294e+00 5.5481727109378776e+00 -1.7709600737846984e-02 6.0567043871763394e-06 9.2199890519801775e+03 5.5842748140846159e-02 1.5681497914697522e-04 1.4703632888694401e-02
9.2092092092092095e+00 5.5467536980209697e+00 -1.7730254910636803e-02 6.0566282403338586e-06 9.9886947675647170e+03 6.0497810813307511e-02 1.5718096959808022e-04 1.4721065812436656e-02
9.2892892892892895e+00 5.5453330291803571e+00 -1.7750957460725456e-02 6.0565519166285393e-06 1.0821490415777260e+04 6.5540918518453131e-02 1.5754824538624236e-04 1.4738540233388031e-02
9.3693693693693696e+00 5.5439107005351600e+00 -1.7771708558617122e-02 6.0564754154422366e-06 1.1723719419179897e+04 7.1004418439805789e-02 1.5791681254621252e-04 1.4756056300098434e-02
9.4494494494494496e+00 5.5424867081908138e+00 -1.7792508375619090e-02 6.0563987361539192e-06 1.2701170701890207e+04 7.6923354186603038e-02 1.5828667714823773e-04 1.4773614161830243e-02
9.5295295295295297e+00 5.5410610482389995e+00 -1.7813357083846907e-02 6.0563218781396494e-06 1.3760115832748146e+04 8.3335690563608372e-02 1.5865784529831939e-04 1.4791213968655480e-02
9.6096096096096097e+00 5.5396337167575878e+00 -1.7834254856229026e-02 6.0562448407725666e-06 1.4907349265250659e+04 9.0282557077269024e-02 1.5903032313846431e-04 1.4808855871294775e-02
9.6896896896896898e+00 5.5382047098105645e+00 -1.7855201866511537e-02 6.0561676234228724e-06 1.6150231932443419e+04 9.7808511740034049e-02 1.5940411684693854e-04 1.4826540021236031e-02
9.7697697697697699e+00 5.5367740234479710e+00 -1.7876198289263217e-02 6.0560902254578111e-06 1.7496738476485236e+04 1.0596182686483382e-01 1.5977923263852859e-04 1.4844266570667029e-02
9.8498498498498499e+00 5.5353416537058360e+00 -1.7897244299880120e-02 6.0560126462416539e-06 1.8955508415921715e+04 1.1479479868276200e-01 1.6015567676479572e-04 1.4862035672451765e-02
9.9299299299299300e+00 5.5339075966061069e+00 -1.7918340074590620e-02 6.0559348851356787e-06 2.0535901578970039e+04 1.2436408276979753e-01 1.6053345551434009e-04 1.4879847480278622e-02
1.0010010010010010e+01 5.5324718481565887e+00 -1.7939485790460480e-02 6.0558569414981548e-06 2.2248058158488479e+04 1.3473105743393710e-01 1.6091257521306675e-04 1.4897702148565910e-02
1.0090090090090090e+01 5.5310344043508701e+00 -1.7960681625397684e-02 6.0557788146843248e-06 2.4102963773958196e+04 1.4596221739343979e-01 1.6129304222444900e-04 1.4915599832451807e-02
1.0170170170170170e+01 5.5295952611682617e+00 -1.7981927758157535e-02 6.0557005040463865e-06 2.6112519957931050e+04 1.5812960027116438e-01 1.6167486294979823e-04 1.4933540687842363e-02
1.0250250250250250e+01 5.5281544145737245e+00 -1.8003224368347677e-02 6.0556220089334747e-06 2.8289620519201882e+04 1.7131124864045494e-01 1.6205804382853382e-04 1.4951524871361949e-02
1.0330330330330330e+01 5.5267118605177998e+00 -1.8024571636433125e-02 6.0555433286916434e-06 3.0648234272670241e+04 1.8559171058604687e-01 1.6244259133845474e-04 1.4969552540441888e-02
1.0410410410410410e+01 5.5252675949365457e+00 -1.8045969743741584e-02 6.0554644626638476e-06 3.3203494666706800e+04 2.0106258199049162e-01 1.6282851199601834e-04 1.4987623853268170e-02
1.0490490490490490e+01 5.5238216137514646e+00 -1.8067418872468401e-02 6.0553854101899225e-06 3.5971796883095718e+04 2.1782309402421313e-01 1.6321581235661367e-04 1.5005738968752421e-02
1.0570570570570570e+01 5.5223739128694325e+00 -1.8088919205681855e-02 6.0553061706065700e-06 3.8970903032570270e+04 2.3598074960723306e-01 1.6360449901484293e-04 1.5023898046657788e-02
1.0650650650650650e+01 5.5209244881826294e+00 -1.8110470927328537e-02 6.0552267432473364e-06 4.2220056120902162e+04 2.5565201292469014e-01 1.6399457860480606e-04 1.5042101247453086e-02
1.0730730730730730e+01 5.5194733355684731e+00 -1.8132074222238278e-02 6.0551471274425919e-06 4.5740103516779192e+04 2.7696305641855234e-01 1.6438605780037891e-04 1.5060348732405866e-02
1.0810810810810811e+01 5.5180204508895399e+00 -1.8153729276129859e-02 6.0550673225195163e-06 4.9553630713671599e+04 3.0005057004655233e-01 1.6477894331550717e-04 1.5078640663610973e-02
1.0890890890890891e+01 5.5165658299935023e+00 -1.8175436275616092e-02 6.0549873278020783e-06 5.3685106243936345e+04 3.2506263799874280e-01 1.6517324190449067e-04 1.5096977203927775e-02
1.0970970970970971e+01 5.5151094687130495e+00 -1.8197195408209400e-02 6.0549071426110141e-06 5.8161038674963907e+04 3.5215968849471441e-01 1.6556896036227863e-04 1.5115358517028063e-02
1.1051051051051051e+01 5.5136513628658212e+00 -1.8219006862327112e-02 6.0548267662638092e-06 6.3010146694693729e+04 3.8151552275324069e-01 1.6596610552476119e-04 1.5133784767331319e-02
1.1131131131131131e+01 5.5121915082543307e+00 -1.8240870827296907e-02 6.0547461980746811e-06 6.8263543377808950e+04 4.1331842973389482e-01 1.6636468426906568e-04 1.5152256120115235e-02
1.1211211211211211e+01 5.5107299006658925e+00 -1.8262787493362513e-02 6.0546654373545575e-06 7.3954935814907891e+04 4.4777239380029754e-01 1.6676470351385911e-04 1.5170772741483074e-02
1.1291291291291291e+01 5.5092665358725510e+00 -1.8284757051689100e-02 6.0545844834110551e-06 8.0120841385522188e+04 4.8509840305062096e-01 1.6716617021964714e-04 1.5189334798333834e-02
1.1371371371371371e+01 5.5078014096310053e+00 -1.8306779694368974e-02 6.0545033355484650e-06 8.6800822062643027e+04 5.2553586670662100e-01 1.6756909138908010e-04 1.5207942458382091e-02
