# f_hz  Omega_gw
2.970948091377009462e-10 1.464862139620049873e-23
3.142388109842077882e-10 1.456222922222283477e-23
3.323721158756466994e-10 1.447621876372499812e-23
3.515518120300093656e-10 1.439058890591090214e-23
3.718382819689449085e-10 1.430533855626013101e-23
3.932953926171584250e-10 1.422046659304747618e-23
4.159906963716108553e-10 1.413597189359241074e-23
4.399956437735010671e-10 1.405185335038157624e-23
4.653858084525871079e-10 1.396810983344214314e-23
4.922411250520495076e-10 1.388474023614143338e-23
5.206461408828968373e-10 1.380174344099351773e-23
5.506902821002411409e-10 1.371911836534629071e-23
5.824681352393876417e-10 1.363686389867443356e-23
6.160797449980998708e-10 1.355497893314955242e-23
6.516309292025584531e-10 1.347346236035987030e-23
6.892336119485654429e-10 1.339231309294991724e-23
7.290061759668215926e-10 1.331153002019030277e-23
7.710738353216416622e-10 1.323111205215356207e-23
8.155690296164073243e-10 1.315105810109971070e-23
8.626318409468365019e-10 1.307136708862823288e-23
9.124104349147798517e-10 1.299203790419307998e-23
9.650615270908839197e-10 1.291306943757454118e-23
1.020750876394763293e-09 1.283446061447201047e-23
1.079653806945884677e-09 1.275621034306757685e-23
1.141955760028105516e-09 1.267831753794003603e-23
1.207852877905645824e-09 1.260078110904247976e-23
1.277552621328376879e-09 1.252359998919047151e-23
1.351274422670627334e-09 1.244677310245270219e-23
1.429250376759636830e-09 1.237029937399895710e-23
1.511725971568601773e-09 1.229417772608720740e-23
1.598960861074773485e-09 1.221840708438905545e-23
1.691229682715661229e-09 1.214298637930618562e-23
1.788822922016943658e-09 1.206791454180987834e-23
1.892047827114218664e-09 1.199319048991131847e-23
2.001229376047621695e-09 1.191881314805621321e-23
2.116711299874645560e-09 1.184478145183964711e-23
2.238857164822275641e-09 1.177109432994145361e-23
2.368051516885114975e-09 1.169775073155558086e-23
2.504701092473239778e-09 1.162474958589438478e-23
2.649236098920994840e-09 1.155208984686285544e-23
2.802111568888169704e-09 1.147977043984516333e-23
2.963808792917670449e-09 1.140779030998381685e-23
3.134836834659466664e-09 1.133614838608696645e-23
3.315734133531457041e-09 1.126484363601848299e-23
3.507070199862546188e-09 1.119387502166692922e-23
3.709447407854777069e-09 1.112324150330210194e-23
3.923502892009353847e-09 1.105294201192734468e-23
4.149910552986735327e-09 1.098297548829552169e-23
4.389383179215849835e-09 1.091334089039191972e-23
4.642674690931977429e-09 1.084403716698256581e-23
4.910582513707780876e-09 1.077506328589356809e-23
5.193950088950102689e-09 1.070641819559163162e-23
5.493669529266409382e-09 1.063810087792790363e-23
5.810684427060158458e-09 1.057011029652735771e-23
6.145992825197857324e-09 1.050244540822548843e-23
6.500650359099707204e-09 1.043510516704261067e-23
6.875773580146110651e-09 1.036808854272901102e-23
7.272543470863257002e-09 1.030139451779024912e-23
7.692209162953798930e-09 1.023502205938667569e-23
8.136091869878759342e-09 1.016897012585353094e-23
8.605589046370693739e-09 1.010323769033262748e-23
9.102178787973609623e-09 1.003782373429106236e-23
9.627424484460782316e-09 9.972727243487791829e-24
1.018297974178004512e-08 9.907947190484580792e-24
1.077059358802232096e-08 9.843482557043964772e-24
1.139211597980347474e-08 9.779332331410303551e-24
1.204950362639430694e-08 9.715495496332989544e-24
1.274482614993475793e-08 9.651971039358175621e-24
1.348027260112682661e-08 9.588757951313333662e-24
1.425815835091795645e-08 9.525855215056042707e-24
1.508093237987323272e-08 9.463261813508961573e-24
1.595118498818378891e-08 9.400976737160080839e-24
1.687165595058503753e-08 9.338998989334963424e-24
1.784524314185910603e-08 9.277327569063094511e-24
1.887501166007510934e-08 9.215961470566112450e-24
1.996420347629153753e-08 9.154899688700293237e-24
2.111624764109876798e-08 9.094141218143109890e-24
2.233477108013503191e-08 9.033685062878557917e-24
2.362361001256373041e-08 8.973530232177390750e-24
2.498682202845884806e-08 8.913675732945121719e-24
2.642869886312171701e-08 8.854120579980079831e-24
2.795377990854693734e-08 8.794863778577727314e-24
2.956686650457321835e-08 8.735904333778483796e-24
3.127303705471192277e-08 8.677241256886785811e-24
3.307766301424324471e-08 8.618873560003922821e-24
3.498642580091138080e-08 8.560800270884310980e-24
3.700533468146168337e-08 8.503020399740304081e-24
3.914074569032782298e-08 8.445532968712473172e-24
4.139938164003106317e-08 8.388336989219415860e-24
4.378835328629103963e-08 8.331431476854467085e-24
4.631518171447714451e-08 8.274815466063125820e-24
4.898782201788369563e-08 8.218487982939369550e-24
5.181468834236985459e-08 8.162448054413174119e-24
5.480468037621263222e-08 8.106694698893847588e-24
5.796721136857177894e-08 8.051226951998507092e-24
6.131223776477216416e-08 7.996043850113667550e-24
6.485029055170431714e-08 7.941144415973479106e-24
6.859250841202922407e-08 7.886527675558456122e-24
7.255067279156037601e-08 7.832192671521363865e-24
7.673724499022620216e-08 7.778138454526674248e-24
8.116540539338768301e-08 7.724364059617864629e-24
8.584909496701388062e-08 7.670868524286858367e-24
9.080305914736164196e-08 7.617650891021152102e-24
9.604289426332768823e-08 7.564710221555728198e-24
1.015850966376249326e-07 7.512045560512791321e-24
1.074471145213703908e-07 7.459655943128304562e-24
1.136474030255778982e-07 7.407540414702421319e-24
1.202054822225057728e-07 7.355698030042433226e-24
1.271419985997672818e-07 7.304127848074477426e-24
1.344787900606800129e-07 7.252828917995309462e-24
1.422389546754973662e-07 7.201800287175370731e-24
1.504469233999588817e-07 7.151041011893786404e-24
1.591285369900997297e-07 7.100550150596383694e-24
1.683111273554727965e-07 7.050326761854748609e-24
1.780236036068928555e-07 7.000369904221391821e-24
1.882965430696075448e-07 6.950678635144373593e-24
1.991622875484355716e-07 6.901252020755317565e-24
2.106550451479207588e-07 6.852089122767247868e-24
2.228109979680794196e-07 6.803189002728329958e-24
2.356684160147764269e-07 6.754550730912666302e-24
2.492677776833541443e-07 6.706173375718364423e-24
2.636518971948388142e-07 6.658056005456752445e-24
2.788660593859000112e-07 6.610197685810850833e-24
2.949581622769473138e-07 6.562597480112619354e-24
