# N phi dphidN H a aH eps_H eta_H
8.0080080080080087e+00 5.3426805586452852e+00 -2.0968334616749507e-02 6.4173648059485988e-06 3.0049253598482915e+03 1.9283702248792854e-02 2.1983552829998786e-04 1.7397663496142701e-02
8.0880880880880888e+00 5.3410002404722565e+00 -2.0997169005079669e-02 6.4172516749348357e-06 3.2554574685088992e+03 2.0891089892467855e-02 2.2044055311393917e-04 1.7367188328799917e-02
8.1681681681681688e+00 5.3393175688235566e+00 -2.1025997593431621e-02 6.4171382287893950e-06 3.5268773963175672e+03 2.2632459768162666e-02 2.2104628739949615e-04 1.7352064179629496e-02
8.2482482482482489e+00 5.3376325496329100e+00 -2.1054858128976575e-02 6.4170244679019042e-06 3.8209266405661779e+03 2.4518979742571390e-02 2.2165352541566547e-04 1.7365640985829434e-02
8.3283283283283289e+00 5.3359451958319211e+00 -2.1083809556533904e-02 6.4169103936060184e-06 4.1394918938298615e+03 2.6562748557764700e-02 2.2226351270809519e-04 1.7417574789653407e-02
8.4084084084084090e+00 5.3342555242939236e+00 -2.1112922797967771e-02 6.4167960077655506e-06 4.4846171494525324e+03 2.8776873420963935e-02 2.2287775453647363e-04 1.7509741141457175e-02
8.4884884884884890e+00 5.3325635502450517e+00 -2.1142263889700544e-02 6.4166813120176817e-06 4.8585168163130065e+03 3.1175554059359314e-02 2.2349766119086778e-04 1.7631383945303621e-02
8.5685685685685691e+00 5.3308692786913436e+00 -2.1171868116931288e-02 6.4165663066121550e-06 5.2635899270192813e+03 3.3774173777535055e-02 2.2412399978036579e-04 1.7753510690732735e-02
8.6486486486486491e+00 5.3291726924106406e+00 -2.1201703783147733e-02 6.4164509887853613e-06 5.7024355306942598e+03 3.6589398099407963e-02 2.2475612165417044e-04 1.7822545800448012e-02
8.7287287287287292e+00 5.3274737360580771e+00 -2.1231624253520126e-02 6.4163353506082395e-06 6.1778693691168328e+03 3.9639281624504155e-02 2.2539093422133203e-04 1.7783840929375655e-02
8.8088088088088092e+00 5.3257723303604276e+00 -2.1261410784334609e-02 6.4162193809205953e-06 6.6929419432165632e+03 4.2943383811442463e-02 2.2602379427011000e-04 1.7737167815117461e-02
8.8888888888888893e+00 5.3240685315820819e+00 -2.1291253664204941e-02 6.4161030869086646e-06 7.2509580858410600e+03 4.6522894557610169e-02 2.2665874129676017e-04 1.7747599661596565e-02
8.9689689689689693e+00 5.3223623343518964e+00 -2.1321157293304152e-02 6.4159864673439506e-06 7.8554981663797516e+03 5.0400769929737702e-02 2.2729587416290843e-04 1.7760353616565170e-02
9.0490490490490494e+00 5.3206537330637831e+00 -2.1351125458591462e-02 6.4158695210225850e-06 8.5104410632981690e+03 5.4601879428473762e-02 2.2793527917425624e-04 1.7781969274772914e-02
