# k  Ps  Pt
2.888298164018286013e-03 2.309427795271951918e-09 8.094294634070177265e-12
2.929049398017575037e-03 2.308302196919925015e-09 8.094204602112942617e-12
2.970375594495863487e-03 2.307199223546320459e-09 8.094191340155128023e-12
3.012284865645585216e-03 2.306074152376983477e-09 8.094101211354275594e-12
3.054785438114758847e-03 2.304971990114607245e-09 8.094089543790786543e-12
3.097885654621854428e-03 2.303857551100264767e-09 8.094033961060327546e-12
3.141593975593440485e-03 2.302745714605777893e-09 8.093986405474719390e-12
3.185918980824913298e-03 2.301633289997481252e-09 8.093935811433368117e-12
3.230869371164720848e-03 2.300520951646551529e-09 8.093884683078319082e-12
3.276453970222287411e-03 2.299408922438332994e-09 8.093833641534119190e-12
3.322681726100053419e-03 2.298297188728504189e-09 8.093782657223549161e-12
3.369561713149966248e-03 2.297187531447664882e-09 8.093737960436247620e-12
3.417103133754750225e-03 2.296062261602597262e-09 8.093638040053189807e-12
3.465315320134297172e-03 2.294962107147553885e-09 8.093624199972589545e-12
3.514207736177542632e-03 2.293851201472880140e-09 8.093572173885449510e-12
3.563789979300200760e-03 2.292740805719194100e-09 8.093521187574713139e-12
3.614071782328713914e-03 2.291619377764124726e-09 8.093430901511363479e-12
3.665063015410764333e-03 2.290507686870932112e-09 8.093373047038454320e-12
3.716773687952745590e-03 2.289397174531750739e-09 8.093318476573093980e-12
3.769213950584579358e-03 2.288288729547556703e-09 8.093270317996623334e-12
3.822394097152259987e-03 2.287188406977267376e-09 8.093250050422531067e-12
3.876324566738494244e-03 2.286079422194556001e-09 8.093198039712675388e-12
3.931015945711846885e-03 2.284974256577841075e-09 8.093157995755673548e-12
3.986478969804821415e-03 2.283868567953845849e-09 8.093115701265959632e-12
4.042724526221255082e-03 2.282758816919802531e-09 8.093057670779590139e-12
4.099763655773419266e-03 2.281648778245312332e-09 8.092998134560903372e-12
4.157607555049306659e-03 2.280538943849799382e-09 8.092938692550115451e-12
4.216267578610486018e-03 2.279434883915303589e-09 8.092898485741148571e-12
4.275755241220964217e-03 2.278314718644892971e-09 8.092799668185383417e-12
4.336082220107480636e-03 2.277221021707890269e-09 8.092794329373174212e-12
4.397260357251716982e-03 2.276114094928185062e-09 8.092740669234319388e-12
4.459301661714847563e-03 2.275007868192350842e-09 8.092688624710428560e-12
4.522218311994871502e-03 2.273901910525775234e-09 8.092636550866852733e-12
4.586022658417190923e-03 2.272783289118029899e-09 8.092538240239442819e-12
4.650727225558975476e-03 2.271677920421456790e-09 8.092486263787831202e-12
4.716344714707658425e-03 2.270572776282613854e-09 8.092434099268223872e-12
4.782888006354172293e-03 2.269467835197458759e-09 8.092381669577201465e-12
