# k_modes P_scalar P_tensor
5.1601371792211776e+03 1.4833793362493593e-09 7.3624589566943585e-12
5.4825026618066704e+03 1.4796365027154156e-09 7.3621693057149742e-12
5.8250070478269481e+03 1.4758982955973505e-09 7.3618786528812120e-12
6.1889084602929197e+03 1.4721650255735697e-09 7.3615885150650934e-12
6.5755436200157255e+03 1.4684366057799494e-09 7.3612984339197115e-12
6.9863327557898756e+03 1.4647126450609914e-09 7.3610065000897511e-12
7.4227848213264278e+03 1.4609933771501584e-09 7.3607138233238254e-12
7.8865030380999760e+03 1.4572790136353483e-09 7.3604215156624326e-12
8.3791907844696907e+03 1.4535690394658502e-09 7.3601269555072683e-12
8.9026578527074325e+03 1.4498637591551653e-09 7.3598316786280674e-12
9.4588270969163095e+03 1.4461633180531092e-09 7.3595364125549909e-12
1.0049741496259929e+04 1.4424674997775888e-09 7.3592400866937967e-12
1.0677571659447660e+04 1.4387765263226632e-09 7.3589437825051804e-12
1.1344623798041879e+04 1.4350900458397082e-09 7.3586457310344945e-12
1.2053348197876267e+04 1.4314082650514866e-09 7.3583469995811509e-12
1.2806348219702395e+04 1.4277314579966859e-09 7.3580489328793735e-12
1.3606389862127415e+04 1.4240589127945778e-09 7.3577479366955930e-12
1.4456411921969840e+04 1.4203914532782120e-09 7.3574481942109035e-12
1.5359536789356380e+04 1.4167285667351150e-09 7.3571471176501686e-12
1.6319081917212423e+04 1.4130699022123524e-09 7.3568428398216532e-12
1.7338572007277893e+04 1.4094164123311621e-09 7.3565402884890990e-12
1.8421751957411205e+04 1.4057675879946071e-09 7.3562368633968685e-12
1.9572600617740311e+04 1.4021232568263489e-09 7.3559316143685892e-12
2.0795345406192482e+04 1.3984837321134857e-09 7.3556262071468143e-12
2.2094477837088638e+04 1.3948489529085396e-09 7.3553202834111779e-12
2.3474770019844731e+04 1.3912186603702395e-09 7.3550125386400419e-12
2.4941292188383835e+04 1.3875934672650354e-09 7.3547061274508902e-12
2.6499431325651432e+04 1.3839728060569585e-09 7.3543981093976215e-12
2.8154910951645423e+04 1.3803564543436740e-09 7.3540872845029456e-12
2.9913812147649918e+04 1.3767451180146009e-09 7.3537773892996323e-12
3.1782595893899936e+04 1.3731384305606929e-09 7.3534664521241079e-12
3.3768126802731924e+04 1.3695365245727163e-09 7.3531552118669041e-12
3.5877698334396860e+04 1.3659391196451723e-09 7.3528421457271646e-12
3.8119059588163022e+04 1.3623465648175567e-09 7.3525291324374825e-12
4.0500443767119847e+04 1.3587585509490908e-09 7.3522144838183677e-12
4.3030598421241804e+04 1.3551753492209597e-09 7.3518996790120081e-12
4.5718817579806848e+04 1.3515966489203119e-09 7.3515830496282471e-12
4.8574975891198294e+04 1.3480229004456028e-09 7.3512669723849035e-12
5.1609564895498625e+04 1.3444537872903383e-09 7.3509498119549698e-12
5.4833731563113412e+04 1.3408891481324388e-09 7.3506306099980203e-12
5.8259319240992620e+04 1.3373295466901820e-09 7.3503124851281039e-12
6.1898911156853173e+04 1.3337741653173233e-09 7.3499909363983723e-12
6.5765876641210431e+04 1.3302238525481057e-09 7.3496706094041950e-12
6.9874420237003287e+04 1.3266783561513798e-09 7.3493501606782204e-12
7.4239633877211760e+04 1.3231370475530493e-09 7.3490260601247755e-12
7.8877552322126008e+04 1.3196007425838807e-09 7.3487028618157145e-12
8.3805212059908867e+04 1.3160691139596714e-09 7.3483787063812237e-12
8.9040713886810205e+04 1.3125423513594658e-09 7.3480546686010518e-12
9.4603289396907508e+04 1.3090198112570059e-09 7.3477271666855454e-12
1.0051337162561525e+05 1.3055020367276157e-09 7.3473991986641230e-12
1.0679267010645078e+05 1.3019891151589054e-09 7.3470712650797643e-12
1.1346425061676925e+05 1.2984812417244158e-09 7.3467444740470956e-12
1.2055261990539284e+05 1.2949775136725879e-09 7.3464137322501922e-12
1.2808381571337191e+05 1.2914787391185253e-09 7.3460835994709665e-12
1.3608550241854286e+05 1.2879846404155422e-09 7.3457524920746514e-12
1.4458707265522095e+05 1.2844951305212901e-09 7.3454199069667186e-12
1.5361975528230611e+05 1.2810105170778974e-09 7.3450875809423924e-12
1.6321673009639821e+05 1.2775304238723135e-09 7.3447534137452050e-12
1.7341324971130755e+05 1.2740550949393259e-09 7.3444187529142611e-12
1.8424676905164833e+05 1.2705845308855555e-09 7.3440836328087886e-12
1.9575708293619531e+05 1.2671184020787876e-09 7.3437460976055204e-12
2.0798647225637993e+05 1.2636570552448791e-09 7.3434081981929370e-12
2.2097985928689715e+05 1.2602005596152440e-09 7.3430702835135237e-12
2.3478497269891048e+05 1.2567485517957045e-09 7.3427302935488700e-12
2.4945252288201137e+05 1.2533013347623413e-09 7.3423899596582826e-12
2.6503638821893354e+05 1.2498588493157613e-09 7.3420489082077941e-12
2.8159381299728178e+05 1.2464211014849038e-09 7.3417072167893243e-12
2.9918561768524529e+05 1.2429876999676092e-09 7.3413625639614246e-12
3.1787642234371748e+05 1.2395594410566955e-09 7.3410196269185553e-12
3.3773488399547845e+05 1.2361355884129711e-09 7.3406740475730622e-12
3.5883394882336160e+05 1.2327165126374921e-09 7.3403280311949319e-12
3.8125112012382690e+05 1.2293021449587101e-09 7.3399811516594320e-12
4.0506874300018756e+05 1.2258924005615292e-09 7.3396329405365275e-12
4.3037430684127752e+05 1.2224873436407872e-09 7.3392837067928192e-12
4.5726076669663843e+05 1.2190873634265618e-09 7.3389358376186995e-12
4.8582688472876063e+05 1.2156916645238406e-09 7.3385845327295587e-12
5.1617759299660393e+05 1.2123008210219419e-09 7.3382332425707744e-12
5.4842437890303880e+05 1.2089143992553725e-09 7.3378793448977620e-12
5.8268569472205173e+05 1.2055328296569048e-09 7.3375254344374130e-12
6.1908739271006687e+05 1.2021560589853283e-09 7.3371711882129697e-12
6.5776318739963684e+05 1.1987838621229037e-09 7.3368152409814638e-12
