# k  Ps  Pt
5.847199349702527325e-04 2.503218156706477861e-09 7.417391273646408685e-12
5.929700409129895315e-04 2.502095512291413474e-09 7.417351671546397201e-12
6.013365517258112544e-04 2.500973118153974555e-09 7.417312052089260720e-12
6.098211098232372840e-04 2.499840341682431794e-09 7.417241678244504644e-12
6.184253807934325144e-04 2.498718405098291865e-09 7.417201878992351494e-12
6.271510537251800662e-04 2.497596718677024707e-09 7.417162061934954712e-12
6.359998415394612107e-04 2.496475282459569140e-09 7.417122227181313117e-12
6.449734813257149276e-04 2.495354096413665123e-09 7.417082374622494130e-12
6.540737346828431236e-04 2.494233160570142088e-09 7.417042504337422413e-12
6.633023880650292751e-04 2.493112474924300411e-09 7.417002616300040162e-12
6.726612531324321865e-04 2.491992039442183499e-09 7.416962710393879701e-12
6.821521671068279382e-04 2.490871854160422632e-09 7.416922786716696976e-12
6.917769931322739676e-04 2.489751919059003762e-09 7.416882845195118481e-12
7.015376206408596845e-04 2.488632234148974300e-09 7.416842885849728412e-12
7.114359657236169138e-04 2.487512799452974179e-09 7.416802908736090042e-12
7.214739715066618292e-04 2.486393614917220528e-09 7.416762913677241649e-12
7.316536085326506714e-04 2.485274680589243974e-09 7.416722900804664562e-12
7.419768751476113738e-04 2.484171745581351564e-09 7.416728651589179222e-12
7.524457978932338207e-04 2.483053304468020462e-09 7.416688603157813662e-12
7.630624319046978854e-04 2.481935113503206825e-09 7.416648536684800452e-12
7.738288613141148164e-04 2.480817172709588220e-09 7.416608452235078117e-12
7.847471996596579744e-04 2.479679134339901843e-09 7.416507396140294870e-12
7.958195903004653196e-04 2.478561693068053890e-09 7.416467245072252275e-12
8.070482068374030963e-04 2.477444501824916216e-09 7.416427075532491120e-12
8.184352535397589100e-04 2.476327560590193529e-09 7.416386887445639418e-12
8.299829657779565729e-04 2.475210869328205808e-09 7.416346680691339159e-12
8.416936104623784758e-04 2.474094428045132092e-09 7.416306455274123681e-12
8.535694864883813576e-04 2.472978236898707039e-09 7.416266211651175061e-12
8.656129251875858098e-04 2.471862295734347549e-09 7.416225949347295810e-12
8.778262907855341685e-04 2.470746604456221853e-09 7.416185668060468069e-12
8.902119808658094918e-04 2.469631163264167689e-09 7.416145368374783131e-12
9.027724268407018174e-04 2.468515972104029127e-09 7.416105050115079041e-12
9.155100944285133159e-04 2.467401030821095269e-09 7.416064712802852815e-12
9.284274841375957966e-04 2.466286339661376661e-09 7.416024357161481979e-12
9.415271317572264939e-04 2.465171898424947884e-09 7.415983982577321301e-12
9.548116088554014971e-04 2.464057707259715035e-09 7.415943589480063646e-12
9.682835232836538341e-04 2.462943765992056214e-09 7.415903177333969010e-12
9.819455196889976915e-04 2.461830074692403780e-09 7.415862746336508994e-12
9.958002800330965649e-04 2.460716633362848847e-09 7.415822296479867386e-12
1.009850524118751725e-03 2.459603442052340241e-09 7.415781827896187905e-12
1.024099010123820722e-03 2.458490500666460671e-09 7.415741340288053885e-12
1.038548535142670226e-03 2.457377809338340308e-09 7.415700834041000961e-12
1.053201935735276294e-03 2.456265367874491681e-09 7.415660308558426732e-12
1.068062088484051731e-03 2.455153176352689205e-09 7.415619764059839406e-12
1.083131910558550199e-03 2.454041234979492700e-09 7.415579201153447763e-12
1.098414360288131391e-03 2.452929543387301036e-09 7.415538618717221691e-12
1.113912437742703085e-03 2.451818101716973557e-09 7.415498017160181001e-12
1.129629185321657375e-03 2.450706910086850858e-09 7.415457396825552332e-12
1.145567688351120791e-03 2.449595968287738548e-09 7.415416757067209075e-12
1.161731075689631260e-03 2.448485276531288571e-09 7.415376098509543345e-12
1.178122520342355772e-03 2.447374834728583148e-09 7.415335420869862938e-12
1.194745240083975148e-03 2.446264642756450949e-09 7.415294723760855071e-12
1.211602498090365168e-03 2.445154700714381950e-09 7.415254007467940677e-12
1.228697603579182243e-03 2.444045008640501319e-09 7.415213272092654560e-12
1.246033912459486347e-03 2.442935566361688838e-09 7.415172517095574795e-12
1.263614827990537171e-03 2.441826374176429737e-09 7.415131743366051403e-12
1.281443801449882753e-03 2.440717431605446057e-09 7.415090949437189426e-12
1.299524332810872646e-03 2.439608739283998445e-09 7.415050137219095919e-12
1.317859971429727241e-03 2.438500296431073307e-09 7.415009304329172446e-12
1.336454316742308971e-03 2.437392103793174677e-09 7.414968453016516630e-12
1.355311018970723098e-03 2.436284160864204917e-09 7.414927581730660808e-12
1.374433779839884500e-03 2.435176467705390282e-09 7.414886690641645526e-12
1.393826353304190944e-03 2.434069024642953022e-09 7.414845780725246639e-12
1.413492546284464413e-03 2.432961831476844881e-09 7.414804851359456638e-12
