#f_hz Omega_gw
1.389811260170916661e-13 2.145148293398021474e-23
1.471409237276917055e-13 2.126959508306897627e-23
1.557797958319599095e-13 2.108884118374622740e-23
1.649258695314282433e-13 2.090921671272699476e-23
1.746089234193048383e-13 2.073071715396640976e-23
1.848604844362447715e-13 2.055333799997378202e-23
1.957139305185407326e-13 2.037707475136557940e-23
2.072045992729541045e-13 2.020192291594866879e-23
2.193699030320078627e-13 2.002787800638917858e-23
2.322494506643609137e-13 1.985493554540811018e-23
2.458851765368517645e-13 1.968309106438009591e-23
2.603214770481112517e-13 1.951234010513360097e-23
2.756053551782680833e-13 1.934267821406127947e-23
2.917865735254001102e-13 1.917410094751900231e-23
3.089178163269844354e-13 1.900660386800712570e-23
3.270548609938882661e-13 1.884018254717669453e-23
3.462567597153762172e-13 1.867483256490634720e-23
3.665860317264401669e-13 1.851054950910430068e-23
3.881088668634320542e-13 1.834732897460859328e-23
4.108953410707749046e-13 1.818516656498376894e-23
4.350196445603955150e-13 1.802405789135868363e-23
4.605603233667648933e-13 1.786399857492444554e-23
4.876005350839960394e-13 1.770498424487941586e-23
5.162283196176786881e-13 1.754701053459072011e-23
5.465368858329589728e-13 1.739007308797253341e-23
5.786249150321898084e-13 1.723416755768283394e-23
6.125968822502074217e-13 1.707928960777144494e-23
6.485633964133708738e-13 1.692543490595809183e-23
6.866415604698485463e-13 1.677259912914123011e-23
7.269553526637317057e-13 1.662077796056942393e-23
7.696360301943229321e-13 1.646996709254529755e-23
8.148225565749111495e-13 1.632016222543603355e-23
8.626620540824186000e-13 1.617135906790404892e-23
9.133102827710957174e-13 1.602355333874933563e-23
9.669321476098261072e-13 1.587674076155686175e-23
1.023702235394279928e-12 1.573091706998500006e-23
1.083805383181983479e-12 1.558607800424493719e-23
1.147437280101114440e-12 1.544221931475177374e-23
1.214805104492428559e-12 1.529933675871964906e-23
1.286128198458752760e-12 1.515742610201995391e-23
1.361638782018362482e-12 1.501648311867809544e-23
1.441582709187374648e-12 1.487650358966935607e-23
1.526220268452951371e-12 1.473748330396579166e-23
1.615827030243485475e-12 1.459941806016810570e-23
1.710694744155124999e-12 1.446230366599264002e-23
1.811132288855805252e-12 1.432613593624642125e-23
1.917466677759680517e-12 1.419091069191526226e-23
