# k_modes P_scalar P_tensor
1.9263276999101066e+01 1.4515286662523256e-09 1.6465909440954222e-11
2.0394252685504753e+01 1.4457829780786127e-09 1.6464474576525350e-11
2.1591629639112103e+01 1.4400484216414119e-09 1.6463039554166372e-11
2.2859306377229281e+01 1.4343239115929215e-09 1.6461592009063572e-11
2.4201410304920582e+01 1.4286099460920835e-09 1.6460137389561474e-11
2.5622311153349493e+01 1.4229071819657348e-09 1.6458683216673153e-11
2.7126635207105224e+01 1.4172147654188056e-09 1.6457219701954070e-11
2.8719280366836351e+01 1.4115331747845653e-09 1.6455752297961967e-11
3.0405432096234065e+01 1.4058616225360211e-09 1.6454271673313172e-11
3.2190580305287163e+01 1.4002013573817288e-09 1.6452792427970009e-11
3.4080537224777174e+01 1.3945521600938151e-09 1.6451311912436047e-11
3.6081456330212667e+01 1.3889133206958341e-09 1.6449821814465630e-11
3.8199852376815294e+01 1.3832846959889957e-09 1.6448320190963806e-11
4.0442622610789641e+01 1.3776662332877570e-09 1.6446806432020226e-11
4.2817069225939072e+01 1.3720596987030143e-09 1.6445301444031794e-11
4.5330923138742200e+01 1.3664629933743528e-09 1.6443780112698529e-11
4.7992369159299464e+01 1.3608774825543280e-09 1.6442258762632409e-11
5.0810072640104458e+01 1.3553027404299632e-09 1.6440732257534082e-11
5.3793207689402820e+01 1.3497379190963953e-09 1.6439190101712346e-11
5.6951487041000952e+01 1.3441843860778569e-09 1.6437648974800589e-11
6.0295193677774776e+01 1.3386416770096497e-09 1.6436103178290790e-11
6.3835214311841575e+01 1.3331092376297932e-09 1.6434545720854036e-11
6.7583074830403802e+01 1.3275877353053495e-09 1.6432984834054880e-11
7.1550977822670106e+01 1.3220773374436593e-09 1.6431422462472663e-11
7.5751842310037588e+01 1.3165767146232115e-09 1.6429842075906366e-11
8.0199345808893810e+01 1.3110874806975854e-09 1.6428263719704409e-11
8.4907968862986309e+01 1.3056086859096181e-09 1.6426675374065253e-11
8.9893042190356127e+01 1.3001410250454686e-09 1.6425085732045182e-11
9.5170796598336565e+01 1.2946833710713193e-09 1.6423480598349858e-11
1.0075841582913557e+02 1.2892369989212476e-09 1.6421875855450608e-11
1.0667409250806297e+02 1.2838006381253699e-09 1.6420255351897666e-11
1.1293708737655949e+02 1.2783750890659664e-09 1.6418629190852921e-11
1.1956779200288518e+02 1.2729609443785008e-09 1.6417004896670123e-11
1.2658779517464781e+02 1.2675574759278852e-09 1.6415373092951621e-11
1.3401995318933334e+02 1.2621644431540519e-09 1.6413730667333642e-11
1.4188846427169821e+02 1.2567821950053529e-09 1.6412081936800223e-11
1.5021894736032002e+02 1.2514107068590535e-09 1.6410426425826384e-11
1.5903852551982004e+02 1.2460496530507709e-09 1.6408759971979201e-11
1.6837591425034580e+02 1.2406997114035624e-09 1.6407091213822362e-11
1.7826151498183194e+02 1.2353603016967617e-09 1.6405412657031482e-11
1.8872751405744816e+02 1.2300316591366640e-09 1.6403727071076828e-11
1.9980798752851626e+02 1.2247140099159221e-09 1.6402037597267169e-11
2.1153901210208954e+02 1.2194066956064155e-09 1.6400335196819390e-11
2.2395878260242935e+02 1.2141105215455391e-09 1.6398630689299835e-11
2.3710773632882476e+02 1.2088250034338338e-09 1.6396917419382438e-11
2.5102868471463788e+02 1.2035499109694446e-09 1.6395192208585188e-11
2.6576695271625522e+02 1.1982858179045656e-09 1.6393462667292962e-11
2.8137052638576688e+02 1.1930325285159878e-09 1.6391726193785304e-11
2.9789020910785757e+02 1.1877896766502824e-09 1.6389977544475005e-11
3.1537978700960332e+02 1.1825580183325827e-09 1.6388227065295659e-11
3.3389620408171834e+02 1.1773372616469280e-09 1.6386470681425691e-11
3.5349974758143105e+02 1.1721263333250745e-09 1.6384693346746207e-11
3.7425424432064608e+02 1.1669273808152884e-09 1.6382924978542852e-11
3.9622726847846576e+02 1.1617388786602598e-09 1.6381144100497967e-11
4.1949036161470559e+02 1.1565606689136880e-09 1.6379348371394267e-11
4.4411926560072328e+02 1.1513935004747115e-09 1.6377548326935288e-11
4.7019416922596321e+02 1.1462368308514099e-09 1.6375736048003155e-11
4.9779996928314671e+02 1.1410913536919925e-09 1.6373921441170478e-11
5.2702654698215474e+02 1.1359568586980079e-09 1.6372101318732728e-11
5.5796906059258049e+02 1.1308327475309310e-09 1.6370267051515580e-11
5.9072825526777319e+02 1.1257199366666824e-09 1.6368431876297046e-11
6.2541079105909648e+02 1.1206171448904060e-09 1.6366576897472536e-11
6.6212959018840957e+02 1.1155257748126406e-09 1.6364722458397615e-11
7.0100420470942151e+02 1.1104449119984360e-09 1.6362855225358284e-11
7.4216120575499008e+02 1.1053750774505383e-09 1.6360982664109768e-11
7.8573459563772269e+02 1.1003152531542598e-09 1.6359089634919604e-11
8.3186624414560470e+02 1.0952671825679780e-09 1.6357201807125314e-11
8.8070635045319204e+02 1.0902301523485168e-09 1.6355308635489320e-11
9.3241393215231471e+02 1.0852029349919295e-09 1.6353391649323152e-11
9.8715734299448536e+02 1.0801874480532093e-09 1.6351479383338503e-11
1.0451148210307347e+03 1.0751822446894290e-09 1.6349550012235238e-11
1.1064750689335740e+03 1.0701878281312562e-09 1.6347610948112312e-11
1.1714378683904922e+03 1.0652044723945481e-09 1.6345666350885476e-11
1.2402147305694448e+03 1.0602319751878463e-09 1.6343712958402554e-11
1.3130295847741161e+03 1.0552704013704988e-09 1.6341751767157820e-11
1.3901195075311578e+03 1.0503193626852624e-09 1.6339776559088673e-11
1.4717354944832489e+03 1.0453793014231141e-09 1.6337794039250361e-11
1.5581432776011234e+03 1.0404504435382530e-09 1.6335807735861455e-11
1.6496241903753305e+03 1.0355319054118590e-09 1.6333803644674867e-11
1.7464760838047264e+03 1.0306243117576551e-09 1.6331791468846068e-11
1.8490142961639617e+03 1.0257279464402953e-09 1.6329775543896811e-11
1.9575726797075185e+03 1.0208417777838397e-09 1.6327739376388460e-11
2.0725046876530323e+03 1.0159672426794213e-09 1.6325705842332147e-11
2.1941845249830226e+03 1.0111031655043592e-09 1.6323655907073718e-11
2.3230083668119460e+03 1.0062498903119028e-09 1.6321595042915873e-11
2.4593956482853555e+03 1.0014079742809167e-09 1.6319532049087266e-11
2.6037904302109578e+03 9.9657661915942994e-10 1.6317453878984138e-11
2.7566628448679558e+03 9.9175597272522380e-10 1.6315362875096432e-11
2.9185106267019319e+03 9.8694632471065331e-10 1.6313263616138187e-11
3.0898607328891912e+03 9.8214734368286504e-10 1.6311150479118493e-11
3.2712710590467927e+03 9.7735951530001472e-10 1.6309031257770420e-11
3.4633322556744738e+03 9.7258253265558877e-10 1.6306900862712017e-11
3.6666696512426374e+03 9.6781667710939023e-10 1.6304763955122025e-11
3.8819452881876509e+03 9.6306175370578437e-10 1.6302616904397163e-11
4.1098600784434475e+03 9.5831721558268542e-10 1.6300450666372219e-11
4.3511560855276748e+03 9.5358391765577533e-10 1.6298279215948734e-11
4.6066189406124504e+03 9.4886152397631027e-10 1.6296097028371885e-11
4.8770804004462225e+03 9.4414974175773437e-10 1.6293898535971126e-11
5.1634210554551200e+03 9.3944934174991015e-10 1.6291697271103292e-11
5.4665731968408718e+03 9.3475965674716407e-10 1.6289481360607501e-11
5.7875238520103867e+03 9.3008095865107862e-10 1.6287255413409908e-11
6.1273179982197971e+03 9.2541280161293424e-10 1.6285011586763516e-11
6.4870619648965694e+03 9.2075603806361658e-10 1.6282764391772255e-11
6.8679270357167761e+03 9.1610988707782503e-10 1.6280500323562171e-11
7.2711532621658071e+03 9.1147496210692179e-10 1.6278229711519647e-11
7.6980535009989217e+03 9.0685079552673874e-10 1.6275944324837386e-11
8.1500176887469634e+03 9.0223781943098710e-10 1.6273651637538390e-11
8.6285173671849880e+03 8.9763552720548461e-10 1.6271342486581342e-11
9.1351104744975819e+03 8.9304432860060438e-10 1.6269024045659276e-11
9.6714464177407881e+03 8.8846389586979482e-10 1.6266690224435960e-11
1.0239271443115842e+04 8.8389441849280628e-10 1.6264344298660146e-11
1.0840434321539467e+04 8.7933629177873796e-10 1.6261993244762970e-11
1.1476892368022880e+04 8.7478856273652122e-10 1.6259619616569162e-11
1.2150717814457106e+04 8.7025237508950032e-10 1.6257244131767722e-11
1.2864104556554203e+04 8.6572662043243338e-10 1.6254846289893880e-11
1.3619375296911418e+04 8.6121189967865879e-10 1.6252436847620112e-11
1.4418989107455343e+04 8.5670852600289226e-10 1.6250021710772006e-11
1.5265549435888144e+04 8.5221616224531533e-10 1.6247594228048282e-11
1.6161812582204737e+04 8.4773459123855149e-10 1.6245150267002138e-11
1.7110696672878359e+04 8.4326379121230068e-10 1.6242689112505018e-11
1.8115291161934205e+04 8.3880416312365626e-10 1.6240218227868856e-11
1.9178866889845300e+04 8.3435589938032223e-10 1.6237741416622920e-11
2.0304886733000705e+04 8.2991828144164227e-10 1.6235244280522021e-11
2.1497016878420687e+04 8.2549172967467469e-10 1.6232734904514655e-11
2.2759138760426391e+04 8.2107625002943498e-10 1.6230213319824381e-11
2.4095361698129578e+04 8.1667171556296105e-10 1.6227676770226091e-11
2.5510036274888138e+04 8.1227829218762042e-10 1.6225128324190012e-11
2.7007768503289462e+04 8.0789539116621714e-10 1.6222556058228477e-11
2.8593434821780549e+04 8.0352397323152803e-10 1.6219978853683202e-11
3.0272197971773679e+04 7.9916364259135683e-10 1.6217389026994724e-11
3.2049523806919566e+04 7.9481416453746109e-10 1.6214781177352841e-11
3.3931199089278445e+04 7.9047581053271341e-10 1.6212160758988826e-11
3.5923350330330999e+04 7.8614874989592686e-10 1.6209531192818362e-11
3.8032463738172286e+04 7.8183249480891738e-10 1.6206882046295054e-11
4.0265406335836662e+04 7.7752698973855813e-10 1.6204212107835689e-11
4.2629448319509516e+04 7.7323303384840970e-10 1.6201537576040425e-11
4.5132286729423671e+04 7.6894978473135282e-10 1.6198840866851767e-11
4.7782070510509409e+04 7.6467792291383628e-10 1.6196136000902924e-11
5.0587427044391603e+04 7.6041674231194583e-10 1.6193407676236100e-11
5.3557490239121915e+04 7.5616701045546188e-10 1.6190672213008205e-11
5.6701930268099029e+04 7.5192780509471151e-10 1.6187909608390151e-11
6.0030985055006138e+04 7.4769997115151615e-10 1.6185137495886210e-11
6.3555493607275872e+04 7.4348308541627440e-10 1.6182346800834567e-11
6.7286931306612852e+04 7.3927782813735326e-10 1.6179552127510149e-11
7.1237447271474011e+04 7.3508320594936120e-10 1.6176731514651023e-11
7.5419903913158516e+04 7.3089974657885332e-10 1.6173896173416277e-11
7.9847918814292003e+04 7.2672777793250783e-10 1.6171053216686422e-11
8.4535909066060209e+04 7.2256600220800105e-10 1.6168173658688480e-11
8.9499138208547869e+04 7.1841605368615687e-10 1.6165293510671536e-11
9.4753765927012952e+04 7.1427693931766683e-10 1.6162390437109357e-11
1.0031690066590680e+05 7.1014937594152890e-10 1.6159480323462616e-11
1.0620665533193816e+05 7.0603261341444268e-10 1.6156546003386528e-11
1.1244220626754894e+05 7.0192702791719435e-10 1.6153595614887666e-11
1.1904385568681054e+05 6.9783237288272988e-10 1.6150623412637392e-11
1.2603309777702240e+05 6.9374892311800123e-10 1.6147635212945783e-11
1.3343268868123862e+05 6.8967656506715377e-10 1.6144628479078672e-11
1.4126672058956814e+05 6.8561538036242438e-10 1.6141604433970602e-11
1.4956070018048791e+05 6.8156554646660752e-10 1.6138567199197472e-11
1.5834163166756203e+05 6.7752674406055145e-10 1.6135509047445061e-11
1.6763810472195793e+05 6.7349889751869221e-10 1.6132428000461430e-11
