# k  Ps  Pt
7.047765866196617424e+01 1.626731126535559656e-09 5.179558719684383767e-12
7.454465335350033683e+01 1.623023347211021473e-09 5.179438398843768592e-12
7.884633867090080628e+01 1.619318379310471514e-09 5.179317465928107006e-12
8.339625770779001357e+01 1.615616289638591624e-09 5.179196127918326895e-12
8.820873507764954979e+01 1.611917134165510119e-09 5.179074559659807787e-12
9.329892201232627258e+01 1.608220915180387926e-09 5.178952763801033369e-12
9.868284406299964928e+01 1.604527598598641995e-09 5.178830616466890037e-12
1.043774515537888163e+02 1.600837309613975732e-09 5.178708525925835037e-12
1.104006729468430024e+02 1.597149894246202156e-09 5.178585963857690295e-12
1.167714712869262854e+02 1.593465435153650155e-09 5.178463215796692350e-12
1.235099039032023569e+02 1.589783830386098923e-09 5.178339923115112952e-12
1.306371855561795599e+02 1.586105103814694878e-09 5.178216146148533493e-12
1.381757552286233874e+02 1.582429370977779772e-09 5.178092280529777421e-12
1.461493467707159084e+02 1.578756623943508786e-09 5.177968278140389794e-12
1.545830636218753682e+02 1.575086737310890362e-09 5.177843718129025259e-12
1.635034578444850126e+02 1.571419989711192882e-09 5.177719514727489949e-12
1.729386137183542473e+02 1.567755987302287016e-09 5.177594353977708851e-12
1.829182361590950450e+02 1.564095061996005557e-09 5.177469332578460513e-12
1.934737442387824160e+02 1.560437022285986623e-09 5.177343800577730730e-12
2.046383701033332159e+02 1.556781940479129928e-09 5.177217991633385651e-12
2.164472635980258701e+02 1.553129840647924476e-09 5.177091978841235353e-12
2.289376029305571478e+02 1.549480570712596829e-09 5.176965237701257708e-12
2.421487117200380226e+02 1.545834399659126710e-09 5.176838671172431767e-12
2.561221828004372583e+02 1.542191036592017435e-09 5.176711281701884360e-12
2.709020091682456268e+02 1.538550862582374463e-09 5.176584354678015171e-12
2.865347224866261513e+02 1.534913424775736739e-09 5.176456347584588840e-12
3.030695395821068132e+02 1.531279219460172161e-09 5.176328937875522439e-12
3.205585173950333342e+02 1.527647756060447842e-09 5.176200434587496606e-12
3.390567168716175956e+02 1.524019358958469923e-09 5.176071945190919029e-12
3.586223763135653826e+02 1.520393923576022192e-09 5.175943114682581917e-12
3.793170947310451311e+02 1.516771504135153211e-09 5.175814095562491739e-12
4.012060257762508968e+02 1.513151955555478679e-09 5.175684386371638123e-12
4.243580828681261323e+02 1.509535448407103400e-09 5.175554579646186572e-12
4.488461561540462412e+02 1.505921928515273275e-09 5.175424466505243186e-12
4.747473419915256159e+02 1.502311312422875293e-09 5.175293747588257986e-12
5.021431856724319118e+02 1.498703774124839777e-09 5.175163023730669199e-12
5.311199381538808666e+02 1.495099302065534014e-09 5.175032247334871826e-12
5.617688276040845494e+02 1.491497705094000062e-09 5.174900734438441898e-12
5.941863466180660680e+02 1.487899172760422705e-09 5.174769145064956542e-12
