# k  Ps  Pt
2.034291489228060978e-03 2.459248251859406087e-09 4.612522669094533595e-12
2.062996918469643757e-03 2.458262260128201295e-09 4.612507023782788786e-12
2.092107403561041089e-03 2.457276403450412810e-09 4.612491371933697464e-12
2.121628660154164375e-03 2.456290681571491514e-09 4.612475713033383367e-12
2.151566484553203706e-03 2.455305094664586162e-09 4.612460047367675361e-12
2.181926754852684964e-03 2.454319643005020512e-09 4.612444375413079564e-12
2.212715432091610403e-03 2.453334325984359383e-09 4.612428695994345192e-12
2.243938561423858800e-03 2.452349144355016600e-09 4.612413010480155661e-12
2.275602273305114050e-03 2.451364097656814630e-09 4.612397317972156473e-12
2.307712784696543378e-03 2.450379185769097188e-09 4.612381618206107045e-12
2.340276400285445490e-03 2.449394409579748363e-09 4.612365912805489885e-12
2.373299513723150112e-03 2.448409768289814253e-09 4.612350200237737227e-12
2.406788608880358876e-03 2.447425261962282180e-09 4.612334480581554013e-12
2.440750261120212469e-03 2.446440890799970626e-09 4.612318754178759708e-12
2.475191138589324762e-03 2.445456654965887526e-09 4.612303021296961779e-12
2.510118003527016337e-03 2.444472554351414552e-09 4.612287281694148506e-12
2.545537713593052330e-03 2.443488589015041646e-09 4.612271535441946943e-12
2.581457223214091851e-03 2.442504748794021597e-09 4.612255763722061972e-12
2.617883584949131769e-03 2.441521014376087168e-09 4.612239930798599609e-12
2.654823950874260138e-03 2.440537414757920314e-09 4.612224090175163339e-12
2.692285573986881453e-03 2.439553950380685408e-09 4.612208242634707887e-12
2.730275809629825311e-03 2.438570619102915655e-09 4.612192384151731334e-12
2.768802116935507613e-03 2.437587422187751004e-09 4.612176517036661416e-12
2.807872060290471719e-03 2.436604404784353312e-09 4.612160723510547432e-12
2.847493310820635708e-03 2.435621546203147092e-09 4.612144965822338833e-12
2.887673647897429606e-03 2.434638822692905816e-09 4.612129200745681109e-12
2.928420960665252797e-03 2.433656231977992339e-09 4.612113423990831759e-12
2.969743249590446783e-03 2.432673770806636423e-09 4.612097629404675319e-12
3.011648628032118948e-03 2.431691445413203218e-09 4.612081828662030876e-12
3.054145323835182491e-03 2.430709255243398583e-09 4.612066020588975660e-12
3.097241680945796855e-03 2.429727200876366407e-09 4.612050206338642258e-12
3.140946161049678730e-03 2.428745282396618904e-09 4.612034386048695658e-12
3.185267345233488371e-03 2.427763499273761250e-09 4.612018558591089302e-12
3.230213935669653744e-03 2.426781851702335570e-09 4.612002724329553246e-12
3.275794757325023281e-03 2.425802569626546266e-09 4.611991186533182878e-12
3.322018759693541948e-03 2.424821191863845578e-09 4.611975337502922636e-12
3.368895018553461941e-03 2.423839948978824608e-09 4.611959480277216186e-12
3.416432737749300515e-03 2.422858840959310978e-09 4.611943614787699959e-12
3.464641250998941324e-03 2.421877867490820961e-09 4.611927740344572370e-12
3.513530023726271333e-03 2.420897028798839027e-09 4.611911857372202117e-12
3.563108654919638647e-03 2.419916324572885416e-09 4.611895965194111362e-12
3.613386879016555839e-03 2.418935755489646394e-09 4.611880065152804545e-12
3.664374567814994866e-03 2.417955321346917247e-09 4.611864156789719877e-12
3.716081732411636099e-03 2.416975022060430192e-09 4.611848239890620002e-12
3.768518525167501715e-03 2.415994856991995532e-09 4.611832313117296327e-12
3.821695241701295650e-03 2.415014827298549019e-09 4.611816378778535956e-12
3.875622322910863855e-03 2.414034932452508653e-09 4.611800435759193603e-12
3.930310357023238457e-03 2.413055171830858541e-09 4.611784482756739300e-12
3.985770081673511295e-03 2.412075546437022947e-09 4.611768521761781575e-12
