# k  Ps  Pt
2.562223843824922369e+02 2.174761088483363400e-02 8.301389702969739009e-12
2.710078461776421932e+02 2.252545352675328419e-02 8.301387341718475428e-12
2.866465116498343946e+02 2.308588330719134329e-02 8.301383845158173122e-12
3.031876154137614776e+02 2.341222795107195109e-02 8.301380124695519165e-12
3.206832331962064586e+02 2.349812625037208877e-02 8.301376710255079513e-12
3.391884457840706659e+02 2.334807896950623698e-02 8.301373392663724789e-12
3.587615124331192078e+02 2.297706748280084130e-02 8.301370678759641083e-12
3.794640542833719792e+02 2.240896734062820805e-02 8.301368082214105763e-12
4.013612483585928317e+02 2.167413371196435373e-02 8.301366086268835727e-12
4.245220327606333512e+02 2.080648983992120643e-02 8.301364183911793168e-12
4.490193237046271406e+02 1.984054074547132729e-02 8.301362785921800859e-12
4.749302450783344511e+02 1.880883040607937359e-02 8.301361176812788479e-12
5.023363712483425729e+02 1.774015228713022793e-02 8.301359737825976946e-12
5.313239838775306225e+02 1.665870975968991932e-02 8.301358085004029947e-12
5.619843435623442929e+02 1.558400766250553869e-02 8.301356453531079798e-12
5.944139771450579701e+02 1.453128420027993001e-02 8.301354869642103130e-12
6.287149816055484735e+02 1.351213226530442388e-02 8.301353244099735859e-12
6.649953454893295657e+02 1.253506866302714351e-02 8.301351361585000052e-12
7.033692888837805413e+02 1.160598703392911983e-02 8.301349622950226398e-12
7.439576230128867564e+02 1.072850879101302189e-02 8.301348039876206811e-12
7.868881305826180323e+02 9.904340430158019640e-03 8.301346492942360883e-12
8.322959680743575746e+02 9.133658682744716026e-03 8.301344864327468384e-12
8.803240912528943909e+02 8.415516335305631840e-03 8.301343198829917154e-12
9.311237052286147673e+02 7.748203981838099920e-03 8.301341641930000489e-12
9.848547404907969849e+02 7.129528724076832774e-03 8.301340035473392826e-12
1.041686356410666576e+03 6.557006513333287975e-03 8.301338415570586259e-12
1.101797473799404088e+03 6.027994009875884025e-03 8.301336891617835616e-12
1.165377338197726885e+03 5.539783908204734021e-03 8.301335341189647585e-12
1.232626115670400168e+03 5.089677385076858337e-03 8.301333748570193142e-12
1.303755522981439753e+03 4.675036090361596279e-03 8.301332215805112618e-12
1.378989494133942117e+03 4.293317221321447767e-03 8.301330670149020014e-12
1.458564885372958770e+03 3.942095642861589977e-03 8.301329165874154589e-12
1.542732220870995889e+03 3.619076801168527504e-03 8.301327619634665393e-12
1.631756481443732582e+03 3.322103100405436431e-03 8.301326118642328904e-12
1.725917938779007955e+03 3.049155438312066771e-03 8.301324612279585296e-12
1.825513037805506883e+03 2.798351477275678317e-03 8.301323175411512892e-12
1.930855329979046019e+03 2.567941533638273127e-03 8.301321713223960541e-12
2.042276460424655625e+03 2.356303240940472998e-03 8.301320322665164984e-12
2.160127212042299561e+03 2.161935052734965078e-03 8.301318895256043440e-12
2.284778609863330530e+03 1.983449418373082682e-03 8.301317667856366735e-12
2.416623089134433030e+03 1.819565645190475466e-03 8.301316138805861920e-12
2.556075730806573119e+03 1.669102792813210697e-03 8.301314763362467276e-12
2.703575568318556179e+03 1.530972840624511425e-03 8.301313443406244725e-12
2.859586969789241721e+03 1.404174036405368958e-03 8.301312142844819367e-12
3.024601099970040650e+03 1.287784398891057705e-03 8.301310894494596450e-12
3.199137466560153371e+03 1.180955887221895369e-03 8.301309616875980194e-12
3.383745555752879682e+03 1.082908560195358465e-03 8.301308404570692075e-12
3.579006562162087903e+03 9.929255552503239886e-04 8.301307162185328332e-12
3.785535218575037561e+03 9.103478210234088085e-04 8.301305964776002387e-12
4.003981731292206860e+03 8.345698119813705533e-04 8.301304807242695017e-12
4.235033827147046395e+03 7.650350967243455024e-04 8.301303656493612838e-12
4.479418918650117121e+03 7.012325915510885877e-04 8.301302470468075731e-12
4.737906394074213495e+03 6.426926760654333914e-04 8.301301349411207096e-12
5.011310039690149097e+03 5.889840318776585777e-04 8.301300231781604616e-12
5.300490601779037206e+03 5.397105978631403910e-04 8.301299098160172668e-12
5.606358496487108823e+03 4.945085237285975479e-04 8.301297962604231840e-12
5.929876676054047493e+03 4.530437513933552839e-04 8.301296823891818261e-12
6.272063660438923762e+03 4.150094229801122906e-04 8.301295694906636712e-12
6.633996743887758385e+03 3.801238841714041751e-04 8.301294539118137597e-12
7.016815386537949962e+03 3.481284242817991588e-04 8.301293331295879208e-12
7.421724801737187590e+03 3.187855775014147765e-04 8.301292112649007691e-12
7.849999750370831862e+03 2.918772070017551577e-04 8.301290848975486878e-12
