# k_modes P_scalar P_tensor
6.0416205271792278e+03 1.0129709258922030e-09 1.6172445758769535e-11
6.4040183799113929e+03 1.0080091835982723e-09 1.6169968197020074e-11
6.7881541427082884e+03 1.0030587038182105e-09 1.6167477416510304e-11
7.1953317326058723e+03 9.9811949925372769e-10 1.6164973307914597e-11
7.6269332802140962e+03 9.9319180852127089e-10 1.6162459564482141e-11
8.0844238212447735e+03 9.8827543762624101e-10 1.6159933003935408e-11
8.5693562694539560e+03 9.8337028493393000e-10 1.6157391685516244e-11
9.0833766878792067e+03 9.7847652711747240e-10 1.6154838299433179e-11
9.6282298762640730e+03 9.7359405795998033e-10 1.6152271041875520e-11
1.0205765293636459e+04 9.6872302876302501e-10 1.6149692096485837e-11
1.0817943336144102e+04 9.6386305947991908e-10 1.6147095313945157e-11
1.1466841991456909e+04 9.5901469549437681e-10 1.6144489252868614e-11
1.2154663892324208e+04 9.5417767036955873e-10 1.6141869434616719e-11
1.2883743793228934e+04 9.4935192469541724e-10 1.6139234837887260e-11
1.3656556495518562e+04 9.4453765961127789e-10 1.6136588591045017e-11
1.4475725247913288e+04 9.3973460888335982e-10 1.6133925881909387e-11
1.5344030650906523e+04 9.3494288056489186e-10 1.6131248476450876e-11
1.6264420095283240e+04 9.3016285380597008e-10 1.6128562804944631e-11
1.7240017766793550e+04 9.2539402800310019e-10 1.6125860003190337e-11
1.8274135250942760e+04 9.2063662890595264e-10 1.6123143713186768e-11
1.9370282773894069e+04 9.1589051453869703e-10 1.6120411292674240e-11
2.0532181117640594e+04 9.1115574758241336e-10 1.6117663756805534e-11
2.1763774249891634e+04 9.0643225469740198e-10 1.6114899694892978e-11
2.3069242711544804e+04 9.0172039719623904e-10 1.6112124835957966e-11
2.4453017807185395e+04 8.9701984235586268e-10 1.6109333553248197e-11
2.5919796646783165e+04 8.9233056726815932e-10 1.6106525131549803e-11
2.7474558089643084e+04 8.8765278934363803e-10 1.6103703198821943e-11
2.9122579644730798e+04 8.8298666256380824e-10 1.6100870381307114e-11
3.0869455384740275e+04 8.7833150008916114e-10 1.6098014233523380e-11
3.2721114934709589e+04 8.7368788285640342e-10 1.6095144920321430e-11
3.4683843599642540e+04 8.6905603766077876e-10 1.6092266518033506e-11
3.6764303699455872e+04 8.6443526084689165e-10 1.6089365862372567e-11
3.8969557183672390e+04 8.5982621486059350e-10 1.6086455055296522e-11
4.1307089602624364e+04 8.5522825151637014e-10 1.6083521811301021e-11
4.3784835516533407e+04 8.5064195284802842e-10 1.6080576575126577e-11
4.6411205428718582e+04 8.4606708751029453e-10 1.6077614895825970e-11
4.9195114334353377e+04 8.4150373739898283e-10 1.6074638210609223e-11
5.2146011981678275e+04 8.3695164799171642e-10 1.6071641504754618e-11
5.5273914948389494e+04 8.3241086186135317e-10 1.6068625110435200e-11
5.8589440642081230e+04 8.2788192583013699e-10 1.6065599586055436e-11
6.2103843340157291e+04 8.2336415193175512e-10 1.6062551354984634e-11
6.5829052391543606e+04 8.1885799818721961e-10 1.6059488983395163e-11
6.9777712709875210e+04 8.1436319596033863e-10 1.6056407169791362e-11
7.3963227695608191e+04 8.0987999552159557e-10 1.6053310339321397e-11
7.8399804732753735e+04 8.0540811915198458e-10 1.6050193103841854e-11
8.3102503414664869e+04 8.0094792810231935e-10 1.6047062165189460e-11
8.8087286662580154e+04 7.9649903570894986e-10 1.6043909657374458e-11
9.3371074910437630e+04 7.9206172833922534e-10 1.6040741058198436e-11
9.8971803539886168e+04 7.8763583880238212e-10 1.6037552814032773e-11
1.0490848376045491e+05 7.8322148220258343e-10 1.6034346750191349e-11
1.1120126714152722e+05 7.7881847003108226e-10 1.6031119043071280e-11
1.1787151401517578e+05 7.7442703669686622e-10 1.6027874122446104e-11
1.2494186598204053e+05 7.7004727351540137e-10 1.6024613685400318e-11
1.3243632276636650e+05 7.6567882234222819e-10 1.6021329907513862e-11
1.4038032368108249e+05 7.6132170751346538e-10 1.6018023231627832e-11
1.4880083397943890e+05 7.5697643815791992e-10 1.6014703902834188e-11
1.5772643638632906e+05 7.5264259412160293e-10 1.6011362965044423e-11
1.6718742811998125e+05 7.4832029535261368e-10 1.6008002561518313e-11
1.7721592373335647e+05 7.4400970613342276e-10 1.6004626189707018e-11
1.8784596412434158e+05 7.3971034577049486e-10 1.6001223159597560e-11
1.9911363208475438e+05 7.3542273220750578e-10 1.5997804113538309e-11
2.1105717478039477e+05 7.3114669845381992e-10 1.5994365388214771e-11
2.2371713357788129e+05 7.2688196488068648e-10 1.5990900388699185e-11
2.3713648165896177e+05 7.2262894638045729e-10 1.5987418003078676e-11
2.5136076988942397e+05 7.1838755324740881e-10 1.5983915903217734e-11
2.6643828143773170e+05 7.1415760231564198e-10 1.5980389923352648e-11
